ASIN,MRP,aplus_images,aplus_text,attributes,best_sellers_rank,brand,bullets,collection,country_of_origin,date_first_available,department,description,discount,image_links,important_info,importer,is_discontinued_by_manufacturer,item_height,item_height_unit,item_length,item_length_unit,item_width,item_width_unit,material,metal,model_number,net_quantity,offers,packaging,packer,price,product_path,ratings,ratings_count,special_offers,stone,title,type_of_offers,url,video_links,warranty_type,weight,title_brand_present,title_sentence_case,title_spellcheck,title_Corrected_text,final_title_check_flag,description_special_chr_check,description_char_constrained_2000,description_multiline_check,description_spellcheck,description_Corrected_text,final_description_check_flag,bullets_special_chr_check,bullets_number_check,bullets_first_capital_check,bullets_spellcheck,bullets_Corrected_text,final_bullet_point_check_flag,Grade1,final_entire_spellcheck,final_dimensionality_check,final_sentence_case_check,Grade2
B0BRKVVD5R,"1,798","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/3b07b53c-2704-43a7-acd2-62490c9a8b01.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/bcfaf91d-8759-4de9-8be8-c7e7a1488fd9.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/65a602e9-1453-4268-bd14-1e5fbf1062c3.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/21176b26-cc9a-4986-aef8-6637a5aa1d4b.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/8558e2ca-a77c-4d96-946c-ccb05be9e389.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/69cacb1d-7bf4-4daa-8d1a-a682db4c6e8a.__CR0,0,970,600_PT0_SX970_V1___.png",NA,NA,NA,NA," COMFORTABLE : When babies are swaddled, they sleep better & feel safe as babies are used to being wrapped tightly in the womb. Bamboo Fabric is weightless & thermo-regulating which helps to regulate the body temperature based on the weather.  
, SOFTER THAN SOFT : The bamboo fabric is super-soft and gentle on your baby’s skin. The soft plush fabric wraps around your baby for a comfortable sleep. It is also the best choice for rash prevention.  
, MULTIPURPOSE : Mush Bamboo Swaddles can be used as a play mat, a blanket, a burp cloth, a nursing cover, a picnic blanket. It is one of the best baby shower gifts for every new mom.  
",NA,NA,NA,NA,NA,50%,"https://m.media-amazon.com/images/I/41GbGL7OvtL.jpg,https://m.media-amazon.com/images/I/41cqOeR8c2L.jpg,https://m.media-amazon.com/images/I/41PX6aSEW4L.jpg,https://m.media-amazon.com/images/I/51mfbyJtNCL.jpg,https://m.media-amazon.com/images/I/41TXIulooaL.jpg,https://m.media-amazon.com/images/I/413R63UQFoL.jpg,https://m.media-amazon.com/images/I/41BVVZxRwiL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹67.42 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,899,"Baby,Bedding, Furniture & Room Décor,Bedding,Blankets & Swaddlers,Swaddlers",4.6,35 global ratings,NA,NA,"Mush 100% Bamboo Swaddle : Ultra Soft, Breathable, Thermoregulating, Absorbent, Light Weight and Multipurpose Bamboo Wrapper / Baby Bath Towel / Blanket (2, Geo Peach - Rabbit Blue)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-100-Bamboo-Swaddle-Thermoregulating/dp/B0BRKVVD5R,NA,NA,NA,0,1,0,"[[{'start': 24, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,1,1,0,1,[[]],0,1,1,1,0,"[[{'start': 11, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 16, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 12, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,C,0,0,1,C
B0BLZRBGT8,799,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/238290aa-b00a-47f9-b6e0-9bcd5a3ffcd7.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/7539e4c4-364b-4231-a0e6-7ae49368af63.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/0f110011-7313-4b18-806a-5c627b23b414.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/f052e27c-46ba-47a2-9584-b04e97146d67.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/8531005d-c20b-4185-901e-7d751f3b0b3e.__CR0,0,970,600_PT0_SX970_V1___.jpg",NA,NA,NA,NA," Care Instructions: Machine Wash  
, SUPERIOR INNOVATIVE DESIGN: Softness of Bamboo, quick sweat absorption properties and breathable & elastic mesh ensures a smooth grip and supreme comfort. Cushion pads under the feet and combed Bamboo fabric keeps your feet dry all day. Ideal for sports, running or any physical activity.  
, ANTI ODOUR: Odour control through natural anti-bacterial property of bamboo material. Inhibits the growth of odour causing bacteria that create foul foot smell. It also keeps your feet free from infections and the softness of the bamboo fabric prevents friction injuries like rashes and ulcers.  
, EXTRA SOFT - Bamboo fiber is known for its softness. Spandex blended with Bamboo makes these socks the best product in softness, cushioning and impact protection. Heelium's athletic cum marathon socks are 2-3 times stronger and more durable then cotton, nylon or polyester socks.  
, PERFECT SIZE: MEN Fits UK 6- UK 10(25 cm to 28 cm). Great to wear this pair of shoes. They fit snug and provide the right amount of support to the heel, arch and the ankle, also provide a nice combination of thick and thin areas as per the foot shape requirments for men, women, boys, girls and the elderly. Please choose the correct size as per your feet.  
",NA,NA,10 November 2022,Unisex,NA,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00 count,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹59.90 discount on select Credit Cards, Federal Bank Debit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,599,"Clothing & Accessories,Men,Sportswear,Athletic Socks",3.0,2 global ratings,10% Instant Discount up to INR 300 on Federal Bank Debit Card Trxns. Minimum purchase value INR 150010% Instant Discount up to INR 300 on Federal Bank Credit Card Trxns. Minimum purchase value INR 20005%  Instant Discount up to INR 250 on HSBC Cashback Card Credit Card Transactions. Minimum purchase value INR 1000No cost EMI available on select cards. Please check 'EMI options' above for more details.Get GST  invoice and save up to 28% on business purchases.,NA,"Mush Bamboo Socks for Sports & Casual Wear- Ultra Soft, Anti Odor, Breathable Mesh Design Low Cut Ankle Length Pack of 3 ,(UK Size 6-10)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-Bamboo-Sports-Casual-Breathable/dp/B0BLZRBGT8,NA,NA,100 g,0,1,0,"[[{'start': 120, 'text': ' ,', 'correct': ', ', 'definition': 'Accept space'}]]",0,1,1,0,1,[[]],0,0,1,1,0,"[[], [], [{'start': 144, 'text': 'foul foot smell', 'correct': 'a foul foot smell', 'definition': None}, {'start': 109, 'text': 'odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}, {'start': 12, 'text': 'Odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}], [{'start': 163, 'text': ""Heelium's"", 'correct': ""Helium's"", 'definition': None}], [{'start': 34, 'text': '(', 'correct': ' (', 'definition': 'Accept space'}], [], [{'start': 166, 'text': 'requirments', 'correct': 'requirements', 'definition': 'required activity'}], [], []]",0,C,0,0,1,C
B09X48CMKB,"1,798","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/3b07b53c-2704-43a7-acd2-62490c9a8b01.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/bcfaf91d-8759-4de9-8be8-c7e7a1488fd9.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/65a602e9-1453-4268-bd14-1e5fbf1062c3.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/21176b26-cc9a-4986-aef8-6637a5aa1d4b.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/8558e2ca-a77c-4d96-946c-ccb05be9e389.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/69cacb1d-7bf4-4daa-8d1a-a682db4c6e8a.__CR0,0,970,600_PT0_SX970_V1___.png",NA,NA,NA,NA," COMFORTABLE : When babies are swaddled, they sleep better & feel safe as babies are used to being wrapped tightly in the womb. Bamboo Fabric is weightless & thermo-regulating which helps to regulate the body temperature based on the weather.  
, SOFTER THAN SOFT : The bamboo fabric is super-soft and gentle on your baby’s skin. The soft plush fabric wraps around your baby for a comfortable sleep. It is also the best choice for rash prevention.  
, MULTIPURPOSE : Mush Bamboo Swaddles can be used as a play mat, a blanket, a burp cloth, a nursing cover, a picnic blanket. It is one of the best baby shower gifts for every new mom.  
",NA,NA,NA,NA,NA,50%,"https://m.media-amazon.com/images/I/31r0-YkM5YL.jpg,https://m.media-amazon.com/images/I/51pApkFhhTL.jpg,https://m.media-amazon.com/images/I/41qi3ACsgeL.jpg,https://m.media-amazon.com/images/I/51hEMPKkv5L.jpg,https://m.media-amazon.com/images/I/31YrmQAgbWL.jpg,https://m.media-amazon.com/images/I/31x9oJR18vL.jpg,https://m.media-amazon.com/images/I/41gCzb8YsoL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹67.42 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,899,"Baby,Bedding, Furniture & Room Décor,Bedding,Blankets & Swaddlers,Swaddlers",4.6,35 global ratings,NA,NA,"Mush Ultra Soft, Comfortable & Multipurpose 100% Bamboo Baby Swaddle & Wrapper (2, Jungle (Grey) & Sea (Grey))"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-Comfortable-Multipurpose-Swaddle-Wrapper/dp/B09X48CMKB,NA,NA,NA,0,1,0,"[[{'start': 104, 'text': 'Grey', 'correct': 'gray', 'definition': 'of an achromatic color of any lightness intermediate between the extremes of white and black'}, {'start': 91, 'text': 'Grey', 'correct': 'Gray', 'definition': 'English poet best known for his elegy written in a country churchyard (1716-1771)'}]]",0,1,1,0,1,[[]],0,1,1,1,0,"[[{'start': 11, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 16, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 12, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,C,0,0,1,C
B0BM47R2SW,999,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/1a0c49ac-d714-4837-9357-01cc5fd51f6a.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/6abce386-3091-4ed7-9d75-19cbed07a1b5.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/907d066c-dded-4f38-a8e3-6676efc06ff3.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/bc4596e5-0dbd-415e-8d2d-4d6559eaa55c.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/88143842-e0a3-48c6-9f82-9cb8451c71cb.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-media/b5efed3d-0840-4852-8050-eafa275cade8.__CR0,0,1500,3000_PT0_SX150_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-brand-media/34123fdcda8fd58ba9562d4b9368dd21.w1500.h1875.__CR477,0,938,1875_PT0_SX150_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-media/4943d041-e861-43f6-ba83-2ba1d8a0184e.__CR0,0,1500,3000_PT0_SX150_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-media/cfe9d0d6-7302-4ee6-8cfa-5a220f13e58b.__CR0,0,1500,3000_PT0_SX150_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-media/b0d2cfac-8560-41eb-a3a1-8c405c986b0c.__CR0,0,1500,3000_PT0_SX150_V1___.jpg,https://m.media-amazon.com/images/S/aplus-media-library-service-media/abcb155c-44f1-4df2-bcde-76dd08f343f7.__CR0,0,1500,3000_PT0_SX150_V1___.jpg",NA,NA,NA,NA," Care Instructions: Machine Wash  
, SUPERIOR INNOVATIVE DESIGN: Softness of Bamboo, quick sweat absorption properties and breathable & elastic mesh ensures a smooth grip and supreme comfort. Cushion pads under the feet and combed Bamboo fabric keeps your feet dry all day. Ideal for sports, running or any physical activity.  
, ANTI ODOUR: Odour control through natural anti-bacterial property of bamboo material. Inhibits the growth of odour causing bacteria that create foul foot smell. It also keeps your feet free from infections and the softness of the bamboo fabric prevents friction injuries like rashes and ulcers.  
, EXTRA SOFT - Bamboo fiber is known for its softness. Spandex blended with Bamboo makes these socks the best product in softness, cushioning and impact protection. Heelium's athletic cum marathon socks are 2-3 times stronger and more durable then cotton, nylon or polyester socks.  
, PERFECT SIZE: MEN Fits UK 7 - UK 11 (25 cm to 28 cm). Great to wear this pair of shoes. They fit snug and provide the right amount of support to the heel, arch and the ankle, also provide a nice combination of thick and thin areas as per the foot shape requirments for men, women, boys, girls and the elderly. Please choose the correct size as per your feet.  
",NA,NA,11 November 2022,Men,NA,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00 count,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹69.90 discount on select Credit Cards, Federal Bank Debit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,699,"Clothing & Accessories,Men,Sportswear,Athletic Socks",4.2,5 global ratings,10% Instant Discount up to INR 300 on Federal Bank Debit Card Trxns. Minimum purchase value INR 150010% Instant Discount up to INR 300 on Federal Bank Credit Card Trxns. Minimum purchase value INR 20005%  Instant Discount up to INR 250 on HSBC Cashback Card Credit Card Transactions. Minimum purchase value INR 1000No cost EMI available on select cards. Please check 'EMI options' above for more details.Get GST  invoice and save up to 28% on business purchases.,NA,"Mush Bamboo Performance Socks for Sports & Casual Wear-Ultra Soft, Anti Odor, Breathable Mesh Design Ankle Length Pack of 3 UK Size 7-11"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-Bamboo-Performance-Wear-Ultra-Breathable/dp/B0BM47R2SW,NA,NA,100 g,0,1,1,[[]],0,1,1,0,1,[[]],0,0,1,1,0,"[[], [], [{'start': 144, 'text': 'foul foot smell', 'correct': 'a foul foot smell', 'definition': None}, {'start': 109, 'text': 'odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}, {'start': 12, 'text': 'Odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}], [{'start': 163, 'text': ""Heelium's"", 'correct': ""Helium's"", 'definition': None}], [], [], [{'start': 166, 'text': 'requirments', 'correct': 'requirements', 'definition': 'required activity'}], [], []]",0,C,0,0,1,C
B0BDV8Q648,799,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/7a233eb8-3fa8-467a-9635-afa61fcff038.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/32615080-6c58-4a83-805b-fe748e365932.__CR1000,361,2000,2000_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/ab666728-8313-446e-8e34-e12e4f7ef366.__CR0,0,1080,1080_PT0_SX300_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/3ff4a99f-8b48-4b8c-88d9-d70e37ac7900.__CR0,500,2000,2000_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/916ba312-2b1b-4070-9e1e-2c8a515c6663.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/b9a0fdf2-1762-43e0-9748-090ade366c4c.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/beab165e-261c-4f61-83f4-9026ac52860c.__CR0,0,970,600_PT0_SX970_V1___.jpg","Give your hard-working feet the comfort it deserves with Mush Performance Bamboo socks with built-in lightweight Terry Cushion for extra comfort and with mesh design for ventilation.The Bamboo fibres used in Mush socks can be 40% more absorbent than cotton fibres. Thus, Mush socks absorb the sweat from your body in a jiffy helping you keep dry with a soft and silky touch to your feet.Engineered to fit the contours in your feet to perfection using a breathable fabric that offers great comfort and supports versatile athletic activities, a great choice for regular work-outs, running, indoor & outdoor sports, and everyday casual use.",NA,NA,NA," Care Instructions: Machine Wash  
, SUPERIOR INNOVATIVE DESIGN: Softness of Bamboo, quick sweat absorption properties and breathable & elastic mesh ensures a smooth grip and supreme comfort. Cushion pads under the feet and combed Bamboo fabric keeps your feet dry all day. Ideal for sports, running or any physical activity.  
, ANTI ODOUR: Odour control through natural anti-bacterial property of bamboo material. Inhibits the growth of odour causing bacteria that create foul foot smell. It also keeps your feet free from infections and the softness of the bamboo fabric prevents friction injuries like rashes and ulcers.  
, EXTRA SOFT - Bamboo fiber is known for its softness. Spandex blended with Bamboo makes these socks the best product in softness, cushioning and impact protection. Heelium's athletic cum marathon socks are 2-3 times stronger and more durable then cotton, nylon or polyester socks.  
, TESTED AS PER INTERNATIONAL STANDARDS: Blending Bamboo adds natural sheen, softness and anti odor properties; making our socks hygienically superior for sensitive skin and allergies. Because of these properties, they resist fungus, even in humid environments. Our products have been tested as per AATCC 100, AATCC 147 & ASTM D4966-98 for wear resistance.  
, PERFECT SIZE: MEN Fits UK 7 - UK 11 (25 cm to 28 cm). Great to wear this pair of shoes. They fit snug and provide the right amount of support to the heel, arch and the ankle, also provide a nice combination of thick and thin areas as per the foot shape requirments for men, women, boys, girls and the elderly.Please choose the correct size as per your feet.  
",NA,NA,10 September 2022,Men,NA,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00 count,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹49.90 discount on select Credit Cards, Federal Bank Debit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,499,"Clothing & Accessories,Men,Sportswear,Athletic Socks",3.9,34 global ratings,10% Instant Discount up to INR 300 on Federal Bank Debit Card Trxns. Minimum purchase value INR 150010% Instant Discount up to INR 300 on Federal Bank Credit Card Trxns. Minimum purchase value INR 20005%  Instant Discount up to INR 250 on HSBC Cashback Card Credit Card Transactions. Minimum purchase value INR 1000No cost EMI available on select cards. Please check 'EMI options' above for more details.Get GST  invoice and save up to 28% on business purchases.,NA,"Mush Bamboo Ultra Soft, Anti Odor, Breathable, Anti Blister Ankle Socks for Men & Women for Running, Sports & Gym (Pack of 3)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-Bamboo-Breathable-Blister-Running/dp/B0BDV8Q648,NA,NA,250 g,0,1,1,[[]],0,1,1,0,1,[[]],0,0,1,1,0,"[[], [], [{'start': 144, 'text': 'foul foot smell', 'correct': 'a foul foot smell', 'definition': None}, {'start': 109, 'text': 'odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}, {'start': 12, 'text': 'Odour', 'correct': 'odor', 'definition': 'any property detected by the olfactory system'}], [{'start': 163, 'text': ""Heelium's"", 'correct': ""Helium's"", 'definition': None}], [], [], [], [], [], [], [{'start': 166, 'text': 'requirments', 'correct': 'requirements', 'definition': 'required activity'}], [], []]",0,C,0,0,1,C
B09X48T3VM,"1,798","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/3b07b53c-2704-43a7-acd2-62490c9a8b01.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/bcfaf91d-8759-4de9-8be8-c7e7a1488fd9.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/65a602e9-1453-4268-bd14-1e5fbf1062c3.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/21176b26-cc9a-4986-aef8-6637a5aa1d4b.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/8558e2ca-a77c-4d96-946c-ccb05be9e389.__CR0,0,970,600_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/69cacb1d-7bf4-4daa-8d1a-a682db4c6e8a.__CR0,0,970,600_PT0_SX970_V1___.png",NA,NA,NA,NA," COMFORTABLE : When babies are swaddled, they sleep better & feel safe as babies are used to being wrapped tightly in the womb. Bamboo Fabric is weightless & thermo-regulating which helps to regulate the body temperature based on the weather.  
, SOFTER THAN SOFT : The bamboo fabric is super-soft and gentle on your baby’s skin. The soft plush fabric wraps around your baby for a comfortable sleep. It is also the best choice for rash prevention.  
, MULTIPURPOSE : Mush Bamboo Swaddles can be used as a play mat, a blanket, a burp cloth, a nursing cover, a picnic blanket. It is one of the best baby shower gifts for every new mom.  
",NA,NA,NA,NA,NA,50%,"https://m.media-amazon.com/images/I/31ectCbO8tL.jpg,https://m.media-amazon.com/images/I/51pApkFhhTL.jpg,https://m.media-amazon.com/images/I/412se8aaIbL.jpg,https://m.media-amazon.com/images/I/51hEMPKkv5L.jpg,https://m.media-amazon.com/images/I/31ZOlMZ9OOL.jpg,https://m.media-amazon.com/images/I/51wHp42krgL.jpg,https://m.media-amazon.com/images/I/41gCzb8YsoL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹67.42 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,899,"Baby,Bedding, Furniture & Room Décor,Bedding,Blankets & Swaddlers,Swaddlers",4.6,35 global ratings,NA,NA,"Mush 100% Bamboo Swaddle : Ultra Soft, Breathable, Thermoregulating, Absorbent, Light Weight and Multipurpose Bamboo Wrapper / Baby Bath Towel / Blanket(2, Jungle (Colorful) & Sea (Colorful)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Mush-Comfortable-Multipurpose-Colorful-lightweight/dp/B09X48T3VM,NA,NA,NA,0,1,0,"[[{'start': 152, 'text': '(', 'correct': ' (', 'definition': 'Accept space'}, {'start': 24, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,1,1,0,1,[[]],0,1,1,1,0,"[[{'start': 11, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 16, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 12, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,C,0,0,1,C
