ASIN,MRP,aplus_images,aplus_text,attributes,best_sellers_rank,brand,bullets,collection,country_of_origin,date_first_available,department,description,discount,image_links,important_info,importer,is_discontinued_by_manufacturer,item_height,item_height_unit,item_length,item_length_unit,item_width,item_width_unit,material,metal,model_number,net_quantity,offers,packaging,packer,price,product_path,ratings,ratings_count,special_offers,stone,title,type_of_offers,url,video_links,warranty_type,weight,title_brand_present,title_sentence_case,title_spellcheck,title_Corrected_text,final_title_check_flag,description_special_chr_check,description_char_constrained_2000,description_multiline_check,description_spellcheck,description_Corrected_text,final_description_check_flag,bullets_special_chr_check,bullets_number_check,bullets_first_capital_check,bullets_spellcheck,bullets_Corrected_text,final_bullet_point_check_flag,Grade1,final_entire_spellcheck,final_dimensionality_check,final_sentence_case_check,Grade2
B0BRT1GKNX,449,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/f63db3cb-965c-4a5d-bc10-d093f0fb491a.__CR0,0,1464,625_PT0_SX1464_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/ecd6a987-26e4-4704-b60e-37590b5647d6.__CR0,0,315,145_PT0_SX315_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/512mx7FVNkL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/51dP5cyPhwL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/51nyQubYerL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/51L3oJiL88L.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/511EupYVZLL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/51tK6O2%2BKVL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/41w0lhxwIeL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/I/41q-QSwcIFL.__AC_SR166,182___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/ba9e72e6-3b0c-40a3-b436-adf815e4ac5d.__CR0,0,362,453_PT0_SX362_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/6d4f4e36-9085-4291-97b4-c304947da1fb.__CR347,159,999,1250_PT0_SX362_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/282b5a9a-165e-4832-b46e-ad05714a258a.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/de324005-9382-4ace-9995-bd9ec78621bc.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/029b6348-cb06-41d7-8503-302ecd95d457.__CR0,0,300,300_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/a09591ad-adf6-440d-ad6d-3b38df66c8cb.__CR0,0,300,300_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/5f59841c-09ee-41a0-a278-494812061d73.__CR0,0,300,300_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/1e919935-3fc7-4440-857a-5e31b3fe5bab.__CR0,0,970,300_PT0_SX970_V1___.jpg","IMPROVED FINGER STRENGTHCOMPACT AND DURABLESUITABLE FOR MEN AND WOMENINCREASES FLEXIBILITYIDEAL FOR BODY WOROUTHIGH QUALITY & DURABLEUse exercise bands for joint distraction to help separate and allow fluid movement of the joint.You can use the bands to assist your lifts. Bands offset your body weight so you get more reps and increase strength faster.The bands are suitable for assisted chin-ups and dips to train your arms, back, shoulders, legs, and butt all at once.Warm up with them before your workout and stretch with them after.",NA,NA,NA," 100% Pure - Only the purest 100% natural latex rubber making these not only the most durable but also very eco-friendly.  
, Multi-Functional Resistance Bands - Pull Up Assist Bands - Stretch Resistance Band - Mobility Band Powerlifting Bands. They are excellent for body resistance training and physical therapy to help strengthen torn ligaments or muscles and ideal to work out your arms, back, legs, and butt.  
, The pull-up resistance band is very compact and takes up almost no space or weight. You can bring resistance to the work area, gym, park, etc. You can exercise anytime, anywhere.  
, Use larger bands for offsetting your body weight to make pull ups and chin-ups easier. Combine multiple latex rubber bands to create different resistances. You can choose the different resistance levels.  
, VERSATILE BANDS: They are suitable for a variety of exercises including pull up training, squats, stretching, push-ups, home workouts & bench press.  
",NA,NA,NA,NA,NA,50%,"https://m.media-amazon.com/images/I/51SnxWYkKOL.jpg,https://m.media-amazon.com/images/I/51BtFONAu6L.jpg,https://m.media-amazon.com/images/I/417RZn6dvkL.jpg,https://m.media-amazon.com/images/I/41nypmQZFGS.jpg,https://m.media-amazon.com/images/I/41WzWvYb05S.jpg,https://m.media-amazon.com/images/I/51T5P13m6wS.jpg,https://m.media-amazon.com/images/I/51nmVr-7NqS.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹16.95 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,226,"Sports, Fitness & Outdoors,Exercise & Fitness,Accessories,Toning Belts",3.9,129 global ratings,NA,NA,"Strauss Resistance and Pull up Band for Chin Ups, (Yellow)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Strauss-Exercise-Resistance-Bands-Multicolor/dp/B0BRT1GKNX,NA,NA,NA,0,1,0,"[[{'start': 31, 'text': 'Band', 'correct': 'the Band', 'definition': None}]]",0,1,1,0,1,[[]],0,1,1,1,1,"[[], [], [], [], []]",1,B,0,0,1,C
B0B4P583DH,699,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/7625b705-bc8e-4bb6-9483-e0feba3b0aea.__CR0,0,1500,1500_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/452b2782-3e4d-4e5f-8ae8-cb98109e9992.__CR0,0,970,300_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/a5800962-fc36-4492-9a68-b93947421030.__CR0,0,1200,1600_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/64de1399-18b3-48da-9b6b-4dc5d19ccf3b.__CR0,0,1200,600_PT0_SX350_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/78ea871f-e744-4c43-8dce-6a3890dbcd7f.__CR0,0,800,800_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/2555e5db-cac4-4aec-ade3-1d307f0d2d4b.__CR0,0,800,800_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/ed6592db-d78f-497b-bd00-9a88f44f6060.__CR0,0,800,800_PT0_SX300_V1___.jpg","Strauss helps you develop a holistic approach towards a healthy, balanced mind and body.At Strauss we believe fitness is a passion and confidence builder. Expressing passion through fitness is a great way to feel alive and engaged in the world - truly the good and simple pleasure.Push Up Bars made of high-quality polypropylene, they are sturdy and strong enough to support any weight, ensure you a safe and great sports experience. The sweat-absorbing soft foam cushion is designed for a non-slip and comfortable grip and the bracket features an H-shaped reinforced structure, which has strong stability and avoids shaking caused by uneven stressKeep perfect form while doing your push ups with this non-skid push up bar. The anti-slip feet will keep the push up, stand right where it belongs without sliding. Higher clearance allows you to get a deeper range of motion while performing exercises. When you work up a sweat these non slip grips allow for a safer and more comfortable workout. Legs are assembled with easy turn key screws. Just lock the legs in place and you are ready to go.Push Up Bars made of polypropylene, this high-quality material are very sturdy and strong enough to support any weight.It weighs only 1.10 lbs (500g) for each push-up stand. They are perfect for push-ups at home, gym, office, or travel, suitable for indoor and outdoor use. Lightweight and easy to disassemble, they fit in every luggage!The sweat-absorbing soft foam cushion is designed for a non-slip and comfortable grip, which ensures you a safe and great sports experience.",NA,NA,NA," TILT DESIGN : We used tilt design in our push up bar for men and women which will reduce pressure from your wrist so you can do more counts of push ups at one time.  
, COMFORTABLE HANDLES: Our push up bars have a cushioned foam grip, which helps to reduce strain on your wrists, helping you perform more effective pushups without wrist pain.  
, STURDY AND NON-SKID: The Non-Skid Base prevents you from moving or collapsing while doing exercises. These high-quality and well-built push up bars will provide you with a fat-burning, strength workout.  
, UPPER BODY EXERCISE: Using the push up bars can train your chest, shoulders, triceps and back muscles; it is suitable for man or woman to do pushup workout or muscle enhancement.  
, PORTABLE: It can be easily assembled and disassembled. This makes it convenient to take them to gym, office, or travel. Stick them in your bag and you're all set  
",NA,NA,NA,NA,NA,50%,"https://m.media-amazon.com/images/I/41Qu8vY43GL.jpg,https://m.media-amazon.com/images/I/81fufr8w0LL.png,https://m.media-amazon.com/images/I/41tVI+KrEBL.jpg,https://m.media-amazon.com/images/I/51o679DKquL.jpg,https://m.media-amazon.com/images/I/410eHOpw7CL.jpg,https://m.media-amazon.com/images/I/41jZ0-uSIEL.jpg,https://m.media-amazon.com/images/I/411s1CRDzqL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹26.17 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,349,"Sports, Fitness & Outdoors,Exercise & Fitness,Strength Training Equipment,Dip Stands",3.7,"1,664 global ratings",NA,NA,"Strauss Moto Push Up Bar, Pair (Black/Blue)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Strauss-Moto-Push-Pair-Black/dp/B0B4P583DH,NA,NA,NA,0,1,1,[[]],0,1,1,0,1,[[]],0,0,1,1,0,"[[{'start': 65, 'text': 'women which', 'correct': 'women, which', 'definition': 'Accept comma addition'}, {'start': 11, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 131, 'text': 'more effective', 'correct': 'more effectively', 'definition': None}], [], [], [{'start': 96, 'text': 'gym', 'correct': 'the gym', 'definition': None}]]",0,C,0,0,1,C
B08C2ZCBDP,399,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/5b28214b-82ee-4ccd-ae03-7c0fc69c5426._CR136,0,1440,1440_PT0_SX300__.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/17cc368c-749a-40b7-9558-719e90c7594a._CR0,0,970,300_PT0_SX970__.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/ffef83b4-bdec-4b2e-802e-b17b89082581.__CR526,250,938,1250_PT0_SX300_V1___.jpeg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/8184a8d6-0e75-44b2-b569-8c6c1434f826._CR68,98,1364,682_PT0_SX350__.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/0996b619-1adc-494c-ad23-29c3a5c9c682._CR0,0,350,350_PT0_SX300__.jpg","Strauss helps you develop a holistic approach towards a healthy, balanced mind and body.At  Strauss we believe fitness is a passion and confidence builder. Expressing passion through fitness is a great way to feel alive and engaged in the world - truly the best simple pleasure.Relief lower back pain from strains, sprains, muscle spasms and protect your back from injuries. Curved side design to provide the best comfort and less pressure in the abdominal areas. Suitable for Everyday Activities such as Gardening, Cleaning, Exercise, Golf, Fishing, Heavy Lifting and many more. Easy to clean: gently wash with water and mild detergent. Lower Back Protection, convenient to wear under clothing or athletic gear.This Waist trainer has fully adjustable with double compression straps. This  back brace is around the waist, stabilizing the lumbar spine, relieving  muscle stress and low back pain, protecting the waist and offering  support to your lumbar spine when doing sports. Also, this waist trainer  for waist loose is for a person who want to lose weight. It is a postpartum waist trainer for women as well, this girdles for women can support body shape. Elastic waist support was designed Velcro closure.",NA,NA,NA," Ideal for weak or unstable waists, sprains, strains, or twisting injuries  
, Provides firm support to the ankle joint with gentle compression  
, Increases circulation to relieve pain, speed healing and maintain flexibility  
, Super comfortable  
, Extremely durable  
",NA,China,28 January 2016,NA,"This Waist trainer has fully adjustable with double compression straps. This back brace is around the waist, stabilizing the lumbar spine, relieving muscle stress and low back pain, protecting the waist and offering support to your lumbar spine when doing sports.",58%,"https://m.media-amazon.com/images/I/41qyxGQEbBL.jpg,https://m.media-amazon.com/images/I/51BtFONAu6L.jpg,https://m.media-amazon.com/images/I/51T0kCMQSiL.jpg,https://m.media-amazon.com/images/I/51FwdP9q27L.jpg,https://m.media-amazon.com/images/I/51HpvEHekdL.jpg,https://m.media-amazon.com/images/I/41wdj30nZRL.jpg,https://m.media-amazon.com/images/I/41iRtz3FSxL.jpg",NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 unit,NA,NA,"Dynamic IT Solution Pvt Ltd, C-13, Sector-58, Noida, UP, 201301; 9871301342",169,"Health & Personal Care,Home Medical Supplies & Equipment,Braces, Splints & Supports,Hip & Waist Supports",3.7,385 global ratings,7.5% Instant Discount up to INR 1500 on Standard Chartered Bank Credit Card EMI Trxn. Minimum purchase value INR 100007.5% Instant Discount up to INR 1500 on Amex Credit Card EMI Trxn. Minimum purchase value INR 100005%  Instant Discount up to INR 250 on HSBC Cashback Card Credit Card Transactions. Minimum purchase value INR 1000No cost EMI available on select cards. Please check 'EMI options' above for more details.Get GST  invoice and save up to 28% on business purchases.,NA,Strauss Elastic Waist Trimmer (KD333),NA,https://www.amazon.in/Strauss-Elastic-Waist-Support-Blue/dp/B08C2ZCBDP,NA,NA,175 g,0,1,1,[[]],0,1,1,1,1,[[]],1,1,1,1,1,"[[], [], [], [], []]",1,B,1,0,1,B
B06X92RSW4,"1,199","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/40799947-daeb-496a-9d06-7e3adcc81f70.__CR0,0,300,300_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/7a230864-5945-4771-9f75-e882e7a1008b.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/7ac76b9d-8e7f-4119-8c02-5aeb3e93fc75.__CR0,0,970,300_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/c8b45042-ba0c-477f-ad0e-bf0ce5b0fe4f.__CR0,0,1500,1500_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/bee42f5b-ac47-49f1-a9b9-0b9906c5b22c.__CR0,0,1500,1500_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/f7f9a0a4-d46e-4f6a-bfdb-033598f2bed8.__CR0,0,1500,1500_PT0_SX300_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/8dca9825-82b5-4eb7-b7a3-c8d5ecbf960f.__CR0,0,970,600_PT0_SX970_V1___.jpg","Strauss helps you develop a holistic approach towards a healthy, balanced mind and body.At Strauss we believe fitness is a passion and confidence  builder. Expressing passion through fitness is a great way to feel alive  and engaged in the world – truly the best simple pleasure.With silicone sticky flower bumps design and super absorbent material, Strauss yoga towel let you stick your sweaty hands down and keep them in place, never worry a slidingMade with ultra-light weight, moisture wicking microfiber, this yoga towel outperforms ordinary cotton or polyester towelsPerfect for those who sweat and great for Hot Yoga, Power Yoga practitioners. In fact, the more you sweat, the more grip the towel gets!",NA,NA,NA," Washes and Dries Quickly and Easily : This is highly absorbent and fast drying Dries 200% faster than a cotton  
, Color Dimensions : Blue , 182 cm x 61 Cm  
, Quality : Made from Microfiber with Slip resistant print.  
, Non-Slip Design : Slip resistant print with Lightweight and compact for Great Yoga styles.,  
",NA,NA,NA,NA,NA,46%,"https://m.media-amazon.com/images/I/51altViiVoL.jpg,https://m.media-amazon.com/images/I/515Q2FmrWpL.jpg,https://m.media-amazon.com/images/I/51BtFONAu6L.jpg,https://m.media-amazon.com/images/I/51sFbmO71xL.jpg,https://m.media-amazon.com/images/I/517aehaeu-L.jpg,https://m.media-amazon.com/images/I/61t5lLGh+EL.jpg,https://m.media-amazon.com/images/I/51b-XVA76lL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹48.67 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,649,"Sports, Fitness & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Towels",4.1,63 global ratings,NA,NA,Strauss Anti-Slip Yoga Towel," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/STRAUSS-Strauss-Anti-Slip-Yoga-Towel/dp/B06X92RSW4,NA,NA,NA,0,1,1,[[]],0,1,1,0,1,[[]],0,1,1,1,0,"[[{'start': 35, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 23, 'text': ' ,', 'correct': ',', 'definition': 'Accept space'}, {'start': 16, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 7, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], [{'start': 15, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}]]",0,C,0,1,1,B
B09DYH5D4P,697,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/fcdb829b-17e7-4f21-9ea6-0bbe2d584052.__CR0,0,600,180_PT0_SX600_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/6d937a90-7e22-446a-bb69-31756238fdc8.__CR144,0,1213,750_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/dc6169d4-8a16-4d0a-bdcb-0d27dca58299.__CR0,0,1080,1080_PT0_SX300_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/845b9238-0f3b-4861-a4f8-5d4a2604af59.__CR0,0,1080,1080_PT0_SX300_V1___.png","WiseLife Thera Band is made of 100% Natural Latex. It comes in 3 different levels of resistance: Light, medium, and heavy.WiseLife Thera Band is made of 100% Natural Latex. It comes in 3 different levels of resistance: Light, medium, and heavy.Even just spending 10-15 minutes per day with WiseLife thera bands, results in consistent progress! Try it yourself.",NA,NA,NA," Thera Band Material: 100% Natural Latex  
, Each band comes with different range of resistance, so upgrade your strength from light to heavy resistance  
, It is ideal for physical therapy and light strength training exercises  
, Great investment For Your Body: Even just spending 10-15 minutes per day with wiselife thera bands results in consistent progress!  
, Its Lightweight and compact design allow it to easily carry in your pocket or gym bag  
",NA,NA,NA,NA,NA,54%,"https://m.media-amazon.com/images/I/21IaV4rgyWL.jpg,https://m.media-amazon.com/images/I/91csu9IX7pL.jpg,https://m.media-amazon.com/images/I/31wIzi963XL.jpg,https://m.media-amazon.com/images/I/417p83S8TQL.jpg,https://m.media-amazon.com/images/I/41SPoUzdTlL.jpg,https://m.media-amazon.com/images/I/415v-GUmyFL.jpg,https://m.media-amazon.com/images/I/41sQfL0znRL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹24.06 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,320,"Sports, Fitness & Outdoors,Exercise & Fitness,Strength Training Equipment,Resistance Bands",4.3,595 global ratings,NA,NA,"Wiselife Professional Latex Resistance Thera Band (Medium Resistance) | 48x4 inch | 100% Natural Latex Resistance Band | For Warm-Up, Stretching, Cardio, Strength Training, Home Fitness, Exercise, Gym Workout & Yoga (Blue)"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Wiselife-Professional-Resistance-Stretching-Strength/dp/B09DYH5D4P,NA,NA,NA,1,0,0,"[[{'start': 0, 'text': 'Wiselife', 'correct': 'Wise Life', 'definition': None}]]",0,1,1,0,1,[[]],0,1,1,1,0,"[[], [], [], [{'start': 87, 'text': 'thera', 'correct': 'there', 'definition': 'in or at that place'}, {'start': 78, 'text': 'wiselife', 'correct': 'wise life', 'definition': None}], [{'start': 35, 'text': 'allow', 'correct': 'allows', 'definition': None}]]",0,C,0,1,0,C
B0B4P2BX7H,NA,NA,NA,NA,NA,NA," Solar Powered The Solar Bike Light full charged needs 4 hours(sunlight) and work for 6-8 hours  
, EASY TO INSTALL AND REMOVE - Lights are simple and fashion, very easy to install and remove without involving any tools  
, Ultra bright, low energy consumption, long life span  
, Solar power, energy saving, environment friendly with 3 modes of light, slow flash, quick flash, steady light  
, HIGH-QUALITY! The torch is made of solid aluminum and reflector by rugged ABS plastic. It won't rust or corrode. This cycling light bundle will not only keep you safe and illuminate your path it will also last longer.  
, You can use 3 x AAA Battery or 18650 battery for the flashlight  
, THREE LIGHT MOEDS FREE TO SWITCHThis bike light has three light modes--Full brightness/half Brightness/ flashing.2.5 hours in strong ligh/8 hours in weak light.  
, ZOOMABLE EFFECT Manually ""zoom"" the light by extending the flashlight head outward. The more you extend, the more narrow, focused, and brighter the beam will be.  
",NA,NA,NA,NA,NA,NA,"https://m.media-amazon.com/images/I/31sw0YZRIHL.jpg,https://m.media-amazon.com/images/I/41ozzdqiAaL.jpg,https://m.media-amazon.com/images/I/41LOLmBtb0L.jpg,https://m.media-amazon.com/images/I/41Uo3ULCM5L.jpg,https://m.media-amazon.com/images/I/411fgJqAbOL.jpg,https://m.media-amazon.com/images/I/51Lq3SsOIlL.jpg,https://m.media-amazon.com/images/I/51RkicnMEML.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹39.22 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,NA,NA,"Sports, Fitness & Outdoors,Cycling,Components & Parts,Lights & Reflectors,Reflectors",4.0,"2,782 global ratings",NA,NA,STRAUSS - ST-1349 Bicycle Solar Tail Light," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/STRAUSS-ST-1349-Bicycle-Solar-Light/dp/B0B4P2BX7H,NA,NA,NA,0,1,1,[[]],0,1,1,0,1,[[]],0,0,1,1,0,"[[{'start': 61, 'text': '(', 'correct': ' (', 'definition': 'Accept space'}, {'start': 35, 'text': 'full', 'correct': 'fully', 'definition': None}], [], [], [], [{'start': 118, 'text': 'cycling light', 'correct': 'cycling, light', 'definition': 'Accept comma addition'}], [{'start': 37, 'text': 'battery', 'correct': 'batteries', 'definition': None}, {'start': 20, 'text': 'Battery', 'correct': 'Batteries', 'definition': None}], [{'start': 133, 'text': 'ligh', 'correct': 'light', 'definition': '(physics) electromagnetic radiation that can produce a visual sensation'}, {'start': 114, 'text': '.', 'correct': '. ', 'definition': 'Accept space'}, {'start': 112, 'text': '.', 'correct': '. ', 'definition': 'Accept space'}], []]",0,C,0,0,1,C
